Review,Class
este restaurante es un must en monterrey y no lo digo yo  lo dice la gente de ese estado  el cabrito que es la especialidad esta muy sabroso  yo recomiendo la pierna por ser menos grasosa y con mas carne  los frijoles con veneno son   mas,2
bonita plaza antigua con la catedral catolica en un lado y una coleccion de otros edificios antiguos  hay una agradable cafeteria en un lado y una estatua de famosos espa ol flamenco bailarin antonio gades  un buen lugar para observar a la gente y probablemente oir la musica tradicional cubana ,4
anterior  hotel intercontinental lo que garantiza el servicio y su ubicacion privilegiada  es una visita garantizada rodeada de buen servicio y atenciones  limpio  comodo  personal muy dedicado       se recomienda ,5
la construccion tiene mas de     a os  y lamentablemente no se le ha dado el mantenimiento debido  ya que hay muchas areas descuidadas  por ejemplo los elevadores  solo funcionaba uno y muy mal por cierto  el area de bar tiene las sillas muy sucias  y principalmente las habitaciones    los cuartos merecen una descripcion aparte  tienen muchos puntos de mejora empezando por el sistema de aire acondicionado es muy sucio nos congestiono la nariz y ademas hacia mucho ruido  en la primera habitacion que nos dieron la tv no tenia cable para conectar  el frigobar que estaba sucio no tenia nada  y en recepcion nos dijeron que podiamos tomar lo que quisieramos  los colchones estan en mal estado  el ba o es todo un caso  el agua solo salia tibia y en muy poca cantidad  al dia siguiente ,2
es un bonito lugar con musica pero un peque o rincon con mucha historia y recuerdos en las paredes  el mojito es bueno ,4
la calidad de los alimentos deja mucho q desear sin sazon  el cabrito seco  las bebidas muy racionadas la verdad es caro para lo q ofrecen ,2
es un mercadillo  no paran de molestarte continuamente con la venta de articulos y pidiendo propina por todo  la entrada carisima respecto al resto de ruinas o sitios de los alrededores  a demas el trato que nos dieron en las taquillas fue muy malo  nos cobraron entrada por un menor de dos a os cuando no pone en ningun sitio que los ni os tengan que pagar  cuando solicitamos hablar con un responsable nos dicen que viene por escrito en la ley federal y sentimos que nos estan tomando el pelo cuando nos hablan y solamente nos quieren cobrar x el hecho de ser turistas  despues de verlo no volveria y tampoco lo recomiendo ,1
realmente el acuario quedo muy reducido  recuerdo que en su momento era la sensacion  pero actualmente quedo muy muy peque o  creo que necesita una ampliacion ,3
el internet en el cuarto y el mal servicio para resolverlo  muy malo en realidad  intente ponerme en contacto con recepcion por   ocaciones y no fue resuelto mi problema  lo demas bien en general  buena ubicacion  bien los cuartos y bien en general los cuartos  pero malo en general el servicio al cliente ,3
nos alojamos aqui por   noches en viaje por cuba  como con la mayoria de los hoteles en cuba es viejo y las habitaciones podrian hacer con reformas  cama mas incomoda que hizo espantosas ruidos como me traslade  el aire acondicionado en la habitacion costo enfriarlo  no ascensores suficientes como un numero de veces que he pasado mas de    minutos esperando a uno  comida bufe era horrible y habia demasiadas moscas en el restaurante  se podria haber comida preparada para ti  pero no estaba preparado en el medio  la calidad de la comida y de la falta de variedad es el mismo en toda cuba  asi que necesita alguien que entiende como cocinar  el personal era encantador ,2
disfrutamos del viaje en teleferico y luego caminar a lo largo de las vistas  pajaros  flores  la iglesia y estaciones de la cruz  probamos el te de coca y tenia un tentempie  arepa con queso  podia sentir la altitud y tomo las medidas un poco mas lento de lo normal ,4
este es un hotel que he utilizado ya por varios a os en mis viajes de negocios a la ciudad de monterrey   aun cuando tienen una ubicacion muy buena en san pedro  con el paso de los a os  el servicio y calidad del hotel ha ido empeorando   hice un viaje de negocios y aproveche el fin de semana para quedarme junto con mi familia para pasear por la ciudad  nos dieron dos cuartos el     y el       el     tiene una seria falla estructural en la regadera  toda el agua  en lugar de irse por la coladera  se va en direccion contraria  lo cual hace que todo el ba o parezca una alberca  aun cuando nos quejamos  no pudieron cambiarnos de habitacion porque el hotel estaba lleno  prometieron darnos toallas para poner en el filo de la puerta pero tambien tienen un serio problema con las x     ,4
en general todos sus servicios y atenciones recibidas son excelentes  eso incluye la recepcion  la atencion  sus habitaciones la limpieza de las mismas  y lo que uno puede necesitar en caso de asi requerirlo,5
es tan enorme la muestra de todo el trabajo en oro que muero de curiosidad por poder volver al pasado y ser testigo de su elaboracion y de los significados de susimbolismo,5
la ubicacion del hotel se presta para negocios  pero esta lejos de los lugares turisticos como el centro  puebla es una ciudad en donde vale la pena comer sus diferentes platillos tradicionales  y no hay restaurantes cerca  es necesario automovil para transportarse a cualquier lugar fuera del hotel ,4
me encanta ese lugar  la ubicacion para ir a ver a mis clientes queda muy estrategico y para cenar no tengo que salir ya que en la plaza hay mucha variedad y evitas que tener que sacar el coche del estacionamiento y la atencion es excelente  solo seria importante hacer mas grande el gym ya que algunas noche se satura,4
el museo de oro  cuenta con la mas grande coleccion de objetos de oro precolombino  de tal manera que permite  conocer los procesos de fabricacion  los rituales de las culturas que vivieron en este pais y como cada costumbre estaba acompa ada de un objeto de oro  de un simbolo y de toda la riqueza cultural que permite dejar huellas en el pasado para construir un futuro  excelente plan familiar con ni os o personas solas  el museo esta bien dotado de areas sociales ba os restaurante y servicios en general  mucho cuidado con la seguridad del entorno  pues el museo esta situado en una zona centrica de la ciudad pero expuesto a condiciones de riesgos publicos  desde que sea prevenido y precavido  sera una buena experiencia ,4
es un teleferico que te lleva a traves de la ruta en diferentes de la ciudad  ofrece una gran vista de la ciudad  ya que se vuelca hacia las monta as,5
el lugar es impresionante  por su historia  monumentos y la piramide  sin embargo  siento este el recinto mas importante de la region  deberia existir una mejor inversion de infraestructura  no tiene ba os disponibles al interior  los jardines comunes esta mal cuidados  los barandales protectores de los monumentos son varillas viejas y con cinta para amarrar cajas  ni que decir de las taquillas  para pagar con tarjeta   personas  no podia ser la misma cuenta y que me formar en otra ventanilla  la app de recorrido    pesos  y meter camara tambien cuesta  por todo lo que cobran deberia verse reflejado en cuidar el lugar    ,2
boulevar que va desde el parque central hasta el mar  se nota que se hacen esfuerzos para recuperarlo  de todas maneras aun le falta bastante para lograrlo  ,4
la bodeguita del medio esta ubicada en la havana vieja  lugar tradicional y muy concurrido por los turistas para tomarse mojitos bebida tradicional cubana pero cuba tiene mucho mas que la bodeguita ,3
es un agradable paseo a lo largo del malecon y tendras unas vistas  y fotos  de la puesta de sol  me encanto relajante despues de un largo dia de paseos alrededor del viejo habana ,4
habitaciones sin ventanas y muy humedas  trato pesimo  ningun interes en ayudar a una pareja con un ni o peque o que necesitaba una cuchara para darle de cenar  de hecho  tuvimos casi que rogar a la encargada del hotel por la noche para que nos prestara la suya  nos solto que en un hotel de   estrellas no tienen la obligacion de dar ese tipo de servicio  ein ,1
esta es una ciudad que es parecida a chichen aunque sus edificios son peque os  no tiene mucha promocion pero es espectacular  recomiendo llevar agua y sombrero ya que mi visita fue en verano y el sol da con todo,5
este hermoso hotel se encuentra ubicado en una de las mejores zonas de la habana  tuve la oportunidad de pasar una noche  en un viaje de regreso a casa  este hotel me lo ofrecieron como parte del paquete que habia comprado y creo que fue lo major que me pudo haber pasado  lamento no haberme podido quedar mas dias alli  ya que la vista desde el piso     que fue donde estaba mi habitacion es simplemente spectacular  las habitaciones son amplias  con un ba o precioso    desafortunadamente el asensor colapsa a determinadas horas  sobre todo porque dos de ellos estan en reparacion  en algun momento tuvimos que esperar mas de    minutos para subir al piso    que es donde se encuentra uno de los restaurants catalogados como uno de los mejores de cuba   creo que la atencion al cliente ,2
mi marido y yo hemos vuelto hace poco de cuba   pasamos un par de dias en la habana y nos hospedamos en el sevilla  el registro estuvo bien y a pesar de que habia enviado un correo electronico al hotel antes de su llegada y pedi una habitacion en un piso superior  con vistas  me dieron una habitacion en el segundo piso que daba a un patio sucio y estaba rodeado por tres paredes   muy mal ventilado   sin aire acondicionado  nos inmediatamente volvimos a la recepcion y pedi algo mejor  nos informaron de que no habia nada mas disponible ese dia  pero despues de que nos explico que habia enviado un correo electronico y habia informado a ellos de nuestro aniversario que de alguna manera nos encontraron otra habitacion  aun en el segundo piso  pero en el otro lado del edificio  esta ,1
